"ID_pola_ciasto","ID_ciasta","ID_surowca","Ilosc_surowca","Nazwa_Ciasta","Nr_receptury","Data_zatwierdzenia","Wersja","ID_typskladnika"
40080,286,34,0.18,"Iceland Luxury Fruit Cake Palm Free 2021","489",19.7.2021 00:00:00,23,1
40081,286,38,6.00,"Iceland Luxury Fruit Cake Palm Free 2021","489",19.7.2021 00:00:00,23,1
40082,286,12,5.50,"Iceland Luxury Fruit Cake Palm Free 2021","489",19.7.2021 00:00:00,23,1
40083,286,808,20.00,"Iceland Luxury Fruit Cake Palm Free 2021","489",19.7.2021 00:00:00,23,1
40084,286,29,0.09,"Iceland Luxury Fruit Cake Palm Free 2021","489",19.7.2021 00:00:00,23,1
40085,286,807,0.18,"Iceland Luxury Fruit Cake Palm Free 2021","489",19.7.2021 00:00:00,23,1
40086,286,36,1.10,"Iceland Luxury Fruit Cake Palm Free 2021","489",19.7.2021 00:00:00,23,1
40087,286,766,71.00,"Iceland Luxury Fruit Cake Palm Free 2021","489",19.7.2021 00:00:00,23,1
40088,286,290,16.00,"Iceland Luxury Fruit Cake Palm Free 2021","489",19.7.2021 00:00:00,23,1
40089,286,321,5.50,"Iceland Luxury Fruit Cake Palm Free 2021","489",19.7.2021 00:00:00,23,1
40090,286,299,19.00,"Iceland Luxury Fruit Cake Palm Free 2021","489",19.7.2021 00:00:00,23,1
40091,286,43,8.00,"Iceland Luxury Fruit Cake Palm Free 2021","489",19.7.2021 00:00:00,23,1
40092,286,156,0.08,"Iceland Luxury Fruit Cake Palm Free 2021","489",19.7.2021 00:00:00,23,1
40093,286,797,0.90,"Iceland Luxury Fruit Cake Palm Free 2021","489",19.7.2021 00:00:00,23,1
40094,286,322,8.00,"Iceland Luxury Fruit Cake Palm Free 2021","489",19.7.2021 00:00:00,23,1
40095,286,651,8.00,"Iceland Luxury Fruit Cake Palm Free 2021","489",19.7.2021 00:00:00,23,1
40096,286,78,8.50,"Iceland Luxury Fruit Cake Palm Free 2021","489",19.7.2021 00:00:00,24,1
40097,286,806,20.00,"Iceland Luxury Fruit Cake Palm Free 2021","489",19.7.2021 00:00:00,24,1
40098,286,19,19.00,"Iceland Luxury Fruit Cake Palm Free 2021","489",19.7.2021 00:00:00,24,1
40099,286,34,0.18,"Iceland Luxury Fruit Cake Palm Free 2021","489",19.7.2021 00:00:00,24,1
40100,286,38,6.00,"Iceland Luxury Fruit Cake Palm Free 2021","489",19.7.2021 00:00:00,24,1
40101,286,12,5.50,"Iceland Luxury Fruit Cake Palm Free 2021","489",19.7.2021 00:00:00,24,1
40102,286,808,20.00,"Iceland Luxury Fruit Cake Palm Free 2021","489",19.7.2021 00:00:00,24,1
40103,286,29,0.09,"Iceland Luxury Fruit Cake Palm Free 2021","489",19.7.2021 00:00:00,24,1
40104,286,807,0.18,"Iceland Luxury Fruit Cake Palm Free 2021","489",19.7.2021 00:00:00,24,1
40105,286,36,1.10,"Iceland Luxury Fruit Cake Palm Free 2021","489",19.7.2021 00:00:00,24,1
40106,286,766,71.00,"Iceland Luxury Fruit Cake Palm Free 2021","489",19.7.2021 00:00:00,24,1
40107,286,290,16.00,"Iceland Luxury Fruit Cake Palm Free 2021","489",19.7.2021 00:00:00,24,1
40108,286,321,5.50,"Iceland Luxury Fruit Cake Palm Free 2021","489",19.7.2021 00:00:00,24,1
40109,286,299,19.00,"Iceland Luxury Fruit Cake Palm Free 2021","489",19.7.2021 00:00:00,24,1
40110,286,43,8.00,"Iceland Luxury Fruit Cake Palm Free 2021","489",19.7.2021 00:00:00,24,1
40111,286,156,0.08,"Iceland Luxury Fruit Cake Palm Free 2021","489",19.7.2021 00:00:00,24,1
40112,286,797,0.90,"Iceland Luxury Fruit Cake Palm Free 2021","489",19.7.2021 00:00:00,24,1
40113,286,322,8.00,"Iceland Luxury Fruit Cake Palm Free 2021","489",19.7.2021 00:00:00,24,1
40114,286,651,8.00,"Iceland Luxury Fruit Cake Palm Free 2021","489",19.7.2021 00:00:00,24,1
40115,286,78,8.50,"Iceland Luxury Fruit Cake Palm Free 2022","489",19.7.2021 00:00:00,25,1
40116,286,806,20.00,"Iceland Luxury Fruit Cake Palm Free 2022","489",19.7.2021 00:00:00,25,1
40117,286,19,19.00,"Iceland Luxury Fruit Cake Palm Free 2022","489",19.7.2021 00:00:00,25,1
40118,286,34,0.18,"Iceland Luxury Fruit Cake Palm Free 2022","489",19.7.2021 00:00:00,25,1
40119,286,38,6.00,"Iceland Luxury Fruit Cake Palm Free 2022","489",19.7.2021 00:00:00,25,1
40120,286,12,5.50,"Iceland Luxury Fruit Cake Palm Free 2022","489",19.7.2021 00:00:00,25,1
40121,286,808,20.00,"Iceland Luxury Fruit Cake Palm Free 2022","489",19.7.2021 00:00:00,25,1
40122,286,29,0.09,"Iceland Luxury Fruit Cake Palm Free 2022","489",19.7.2021 00:00:00,25,1
40123,286,807,0.18,"Iceland Luxury Fruit Cake Palm Free 2022","489",19.7.2021 00:00:00,25,1
40124,286,36,1.10,"Iceland Luxury Fruit Cake Palm Free 2022","489",19.7.2021 00:00:00,25,1
40125,286,766,71.00,"Iceland Luxury Fruit Cake Palm Free 2022","489",19.7.2021 00:00:00,25,1
40126,286,290,16.00,"Iceland Luxury Fruit Cake Palm Free 2022","489",19.7.2021 00:00:00,25,1
40127,286,321,5.50,"Iceland Luxury Fruit Cake Palm Free 2022","489",19.7.2021 00:00:00,25,1
40128,286,299,19.00,"Iceland Luxury Fruit Cake Palm Free 2022","489",19.7.2021 00:00:00,25,1
40129,286,43,8.00,"Iceland Luxury Fruit Cake Palm Free 2022","489",19.7.2021 00:00:00,25,1
40130,286,156,0.08,"Iceland Luxury Fruit Cake Palm Free 2022","489",19.7.2021 00:00:00,25,1
40131,286,797,0.90,"Iceland Luxury Fruit Cake Palm Free 2022","489",19.7.2021 00:00:00,25,1
40132,286,322,8.00,"Iceland Luxury Fruit Cake Palm Free 2022","489",19.7.2021 00:00:00,25,1
40133,286,651,8.00,"Iceland Luxury Fruit Cake Palm Free 2022","489",19.7.2021 00:00:00,25,1
40134,286,78,8.50,"Iceland Luxury Fruit Cake Palm Free 2022","489",19.7.2021 00:00:00,26,1
40135,286,806,20.00,"Iceland Luxury Fruit Cake Palm Free 2022","489",19.7.2021 00:00:00,26,1
40136,286,19,19.00,"Iceland Luxury Fruit Cake Palm Free 2022","489",19.7.2021 00:00:00,26,1
40137,286,34,0.18,"Iceland Luxury Fruit Cake Palm Free 2022","489",19.7.2021 00:00:00,26,1
40138,286,38,6.00,"Iceland Luxury Fruit Cake Palm Free 2022","489",19.7.2021 00:00:00,26,1
40139,286,12,5.50,"Iceland Luxury Fruit Cake Palm Free 2022","489",19.7.2021 00:00:00,26,1
40140,286,808,20.00,"Iceland Luxury Fruit Cake Palm Free 2022","489",19.7.2021 00:00:00,26,1
40141,286,29,0.09,"Iceland Luxury Fruit Cake Palm Free 2022","489",19.7.2021 00:00:00,26,1
40142,286,852,0.18,"Iceland Luxury Fruit Cake Palm Free 2022","489",19.7.2021 00:00:00,26,1
40143,286,36,1.10,"Iceland Luxury Fruit Cake Palm Free 2022","489",19.7.2021 00:00:00,26,1
40144,286,766,71.00,"Iceland Luxury Fruit Cake Palm Free 2022","489",19.7.2021 00:00:00,26,1
40145,286,290,16.00,"Iceland Luxury Fruit Cake Palm Free 2022","489",19.7.2021 00:00:00,26,1
40146,286,321,5.50,"Iceland Luxury Fruit Cake Palm Free 2022","489",19.7.2021 00:00:00,26,1
40147,286,299,19.00,"Iceland Luxury Fruit Cake Palm Free 2022","489",19.7.2021 00:00:00,26,1
40148,286,43,8.00,"Iceland Luxury Fruit Cake Palm Free 2022","489",19.7.2021 00:00:00,26,1
40149,286,156,0.08,"Iceland Luxury Fruit Cake Palm Free 2022","489",19.7.2021 00:00:00,26,1
40150,286,797,0.90,"Iceland Luxury Fruit Cake Palm Free 2022","489",19.7.2021 00:00:00,26,1
40151,286,322,8.00,"Iceland Luxury Fruit Cake Palm Free 2022","489",19.7.2021 00:00:00,26,1
40152,286,651,8.00,"Iceland Luxury Fruit Cake Palm Free 2022","489",19.7.2021 00:00:00,26,1
40153,286,78,8.50,"Iceland Luxury Fruit Cake Palm Free 2022","489",19.7.2021 00:00:00,27,1
40154,286,806,20.00,"Iceland Luxury Fruit Cake Palm Free 2022","489",19.7.2021 00:00:00,27,1
40155,286,19,19.00,"Iceland Luxury Fruit Cake Palm Free 2022","489",19.7.2021 00:00:00,27,1
40156,286,34,0.18,"Iceland Luxury Fruit Cake Palm Free 2022","489",19.7.2021 00:00:00,27,1
40157,286,38,6.00,"Iceland Luxury Fruit Cake Palm Free 2022","489",19.7.2021 00:00:00,27,1
40158,286,12,5.50,"Iceland Luxury Fruit Cake Palm Free 2022","489",19.7.2021 00:00:00,27,1
40159,286,808,20.00,"Iceland Luxury Fruit Cake Palm Free 2022","489",19.7.2021 00:00:00,27,1
40160,286,29,0.09,"Iceland Luxury Fruit Cake Palm Free 2022","489",19.7.2021 00:00:00,27,1
40161,286,852,0.18,"Iceland Luxury Fruit Cake Palm Free 2022","489",19.7.2021 00:00:00,27,1
40162,286,36,1.10,"Iceland Luxury Fruit Cake Palm Free 2022","489",19.7.2021 00:00:00,27,1
40163,286,766,71.00,"Iceland Luxury Fruit Cake Palm Free 2022","489",19.7.2021 00:00:00,27,1
40164,286,290,16.00,"Iceland Luxury Fruit Cake Palm Free 2022","489",19.7.2021 00:00:00,27,1
40165,286,321,5.50,"Iceland Luxury Fruit Cake Palm Free 2022","489",19.7.2021 00:00:00,27,1
40166,286,299,19.00,"Iceland Luxury Fruit Cake Palm Free 2022","489",19.7.2021 00:00:00,27,1
40167,286,43,8.00,"Iceland Luxury Fruit Cake Palm Free 2022","489",19.7.2021 00:00:00,27,1
40168,286,156,0.08,"Iceland Luxury Fruit Cake Palm Free 2022","489",19.7.2021 00:00:00,27,1
40169,286,797,0.90,"Iceland Luxury Fruit Cake Palm Free 2022","489",19.7.2021 00:00:00,27,1
40170,286,322,8.00,"Iceland Luxury Fruit Cake Palm Free 2022","489",19.7.2021 00:00:00,27,1
40171,286,651,8.00,"Iceland Luxury Fruit Cake Palm Free 2022","489",19.7.2021 00:00:00,27,1
40427,289,78,10.00,"Lidl Favorina Fruit Cake","493",7.6.2021 00:00:00,18,1
40428,289,761,9.00,"Lidl Favorina Fruit Cake","493",7.6.2021 00:00:00,18,1
40429,289,8,15.00,"Lidl Favorina Fruit Cake","493",7.6.2021 00:00:00,18,1
40430,289,808,20.00,"Lidl Favorina Fruit Cake","493",7.6.2021 00:00:00,18,1
40431,289,34,0.18,"Lidl Favorina Fruit Cake","493",7.6.2021 00:00:00,18,1
40432,289,19,18.00,"Lidl Favorina Fruit Cake","493",7.6.2021 00:00:00,18,1
40433,289,38,15.00,"Lidl Favorina Fruit Cake","493",7.6.2021 00:00:00,18,1
40434,289,810,1.00,"Lidl Favorina Fruit Cake","493",7.6.2021 00:00:00,18,1
40435,289,12,9.00,"Lidl Favorina Fruit Cake","493",7.6.2021 00:00:00,18,1
40436,289,43,13.00,"Lidl Favorina Fruit Cake","493",7.6.2021 00:00:00,18,1
40437,289,766,70.00,"Lidl Favorina Fruit Cake","493",7.6.2021 00:00:00,18,1
40438,289,290,18.00,"Lidl Favorina Fruit Cake","493",7.6.2021 00:00:00,18,1
40439,289,440,15.00,"Lidl Favorina Fruit Cake","493",7.6.2021 00:00:00,18,1
40440,289,321,9.00,"Lidl Favorina Fruit Cake","493",7.6.2021 00:00:00,18,1
40441,289,78,10.00,"Lidl Favorina Fruit Cake 2021","493",7.6.2021 00:00:00,19,1
40442,289,761,9.00,"Lidl Favorina Fruit Cake 2021","493",7.6.2021 00:00:00,19,1
40443,289,8,15.00,"Lidl Favorina Fruit Cake 2021","493",7.6.2021 00:00:00,19,1
40444,289,808,20.00,"Lidl Favorina Fruit Cake 2021","493",7.6.2021 00:00:00,19,1
40445,289,34,0.18,"Lidl Favorina Fruit Cake 2021","493",7.6.2021 00:00:00,19,1
40446,289,19,18.00,"Lidl Favorina Fruit Cake 2021","493",7.6.2021 00:00:00,19,1
40447,289,38,15.00,"Lidl Favorina Fruit Cake 2021","493",7.6.2021 00:00:00,19,1
40448,289,810,1.00,"Lidl Favorina Fruit Cake 2021","493",7.6.2021 00:00:00,19,1
40449,289,12,9.00,"Lidl Favorina Fruit Cake 2021","493",7.6.2021 00:00:00,19,1
40450,289,43,13.00,"Lidl Favorina Fruit Cake 2021","493",7.6.2021 00:00:00,19,1
40451,289,766,70.00,"Lidl Favorina Fruit Cake 2021","493",7.6.2021 00:00:00,19,1
40452,289,290,18.00,"Lidl Favorina Fruit Cake 2021","493",7.6.2021 00:00:00,19,1
40453,289,440,15.00,"Lidl Favorina Fruit Cake 2021","493",7.6.2021 00:00:00,19,1
40454,289,321,9.00,"Lidl Favorina Fruit Cake 2021","493",7.6.2021 00:00:00,19,1
40455,289,78,10.00,"Lidl Favorina Fruit Cake 2021","493",7.6.2021 00:00:00,20,1
40456,289,761,9.00,"Lidl Favorina Fruit Cake 2021","493",7.6.2021 00:00:00,20,1
40457,289,8,15.00,"Lidl Favorina Fruit Cake 2021","493",7.6.2021 00:00:00,20,1
40458,289,808,20.00,"Lidl Favorina Fruit Cake 2021","493",7.6.2021 00:00:00,20,1
40459,289,34,0.18,"Lidl Favorina Fruit Cake 2021","493",7.6.2021 00:00:00,20,1
40460,289,19,18.00,"Lidl Favorina Fruit Cake 2021","493",7.6.2021 00:00:00,20,1
40461,289,38,15.00,"Lidl Favorina Fruit Cake 2021","493",7.6.2021 00:00:00,20,1
40462,289,810,1.00,"Lidl Favorina Fruit Cake 2021","493",7.6.2021 00:00:00,20,1
40463,289,12,9.00,"Lidl Favorina Fruit Cake 2021","493",7.6.2021 00:00:00,20,1
40464,289,43,13.00,"Lidl Favorina Fruit Cake 2021","493",7.6.2021 00:00:00,20,1
40465,289,766,70.00,"Lidl Favorina Fruit Cake 2021","493",7.6.2021 00:00:00,20,1
40466,289,290,18.00,"Lidl Favorina Fruit Cake 2021","493",7.6.2021 00:00:00,20,1
40467,289,440,15.00,"Lidl Favorina Fruit Cake 2021","493",7.6.2021 00:00:00,20,1
40468,289,321,9.00,"Lidl Favorina Fruit Cake 2021","493",7.6.2021 00:00:00,20,1
40469,289,78,10.00,"Lidl Favorina Fruit Cake 2021","493",7.6.2021 00:00:00,21,1
40470,289,761,9.00,"Lidl Favorina Fruit Cake 2021","493",7.6.2021 00:00:00,21,1
40471,289,8,15.00,"Lidl Favorina Fruit Cake 2021","493",7.6.2021 00:00:00,21,1
40472,289,808,20.00,"Lidl Favorina Fruit Cake 2021","493",7.6.2021 00:00:00,21,1
40473,289,34,0.18,"Lidl Favorina Fruit Cake 2021","493",7.6.2021 00:00:00,21,1
40474,289,19,18.00,"Lidl Favorina Fruit Cake 2021","493",7.6.2021 00:00:00,21,1
40475,289,38,15.00,"Lidl Favorina Fruit Cake 2021","493",7.6.2021 00:00:00,21,1
40476,289,810,1.00,"Lidl Favorina Fruit Cake 2021","493",7.6.2021 00:00:00,21,1
40477,289,12,9.00,"Lidl Favorina Fruit Cake 2021","493",7.6.2021 00:00:00,21,1
40478,289,43,13.00,"Lidl Favorina Fruit Cake 2021","493",7.6.2021 00:00:00,21,1
40479,289,766,70.00,"Lidl Favorina Fruit Cake 2021","493",7.6.2021 00:00:00,21,1
40480,289,290,18.00,"Lidl Favorina Fruit Cake 2021","493",7.6.2021 00:00:00,21,1
40481,289,440,15.00,"Lidl Favorina Fruit Cake 2021","493",7.6.2021 00:00:00,21,1
40482,289,321,9.00,"Lidl Favorina Fruit Cake 2021","493",7.6.2021 00:00:00,21,1
40483,289,78,10.00,"Lidl Favorina Fruit Cake (TIR i Mini Gift) 2021","493",7.6.2021 00:00:00,22,1
40484,289,761,9.00,"Lidl Favorina Fruit Cake (TIR i Mini Gift) 2021","493",7.6.2021 00:00:00,22,1
40485,289,8,15.00,"Lidl Favorina Fruit Cake (TIR i Mini Gift) 2021","493",7.6.2021 00:00:00,22,1
40486,289,808,20.00,"Lidl Favorina Fruit Cake (TIR i Mini Gift) 2021","493",7.6.2021 00:00:00,22,1
40487,289,34,0.18,"Lidl Favorina Fruit Cake (TIR i Mini Gift) 2021","493",7.6.2021 00:00:00,22,1
40488,289,19,18.00,"Lidl Favorina Fruit Cake (TIR i Mini Gift) 2021","493",7.6.2021 00:00:00,22,1
40489,289,38,15.00,"Lidl Favorina Fruit Cake (TIR i Mini Gift) 2021","493",7.6.2021 00:00:00,22,1
40490,289,810,1.00,"Lidl Favorina Fruit Cake (TIR i Mini Gift) 2021","493",7.6.2021 00:00:00,22,1
40491,289,12,9.00,"Lidl Favorina Fruit Cake (TIR i Mini Gift) 2021","493",7.6.2021 00:00:00,22,1
40492,289,43,13.00,"Lidl Favorina Fruit Cake (TIR i Mini Gift) 2021","493",7.6.2021 00:00:00,22,1
40493,289,766,70.00,"Lidl Favorina Fruit Cake (TIR i Mini Gift) 2021","493",7.6.2021 00:00:00,22,1
40494,289,290,18.00,"Lidl Favorina Fruit Cake (TIR i Mini Gift) 2021","493",7.6.2021 00:00:00,22,1
40495,289,440,15.00,"Lidl Favorina Fruit Cake (TIR i Mini Gift) 2021","493",7.6.2021 00:00:00,22,1
40496,289,321,9.00,"Lidl Favorina Fruit Cake (TIR i Mini Gift) 2021","493",7.6.2021 00:00:00,22,1
40497,289,78,10.00,"Lidl Favorina Fruit Cake (TIR i Mini Gift) 2021","493",7.6.2021 00:00:00,23,1
40498,289,761,9.00,"Lidl Favorina Fruit Cake (TIR i Mini Gift) 2021","493",7.6.2021 00:00:00,23,1
40499,289,8,15.00,"Lidl Favorina Fruit Cake (TIR i Mini Gift) 2021","493",7.6.2021 00:00:00,23,1
40500,289,808,20.00,"Lidl Favorina Fruit Cake (TIR i Mini Gift) 2021","493",7.6.2021 00:00:00,23,1
40501,289,34,0.18,"Lidl Favorina Fruit Cake (TIR i Mini Gift) 2021","493",7.6.2021 00:00:00,23,1
40502,289,19,18.00,"Lidl Favorina Fruit Cake (TIR i Mini Gift) 2021","493",7.6.2021 00:00:00,23,1
40503,289,38,15.00,"Lidl Favorina Fruit Cake (TIR i Mini Gift) 2021","493",7.6.2021 00:00:00,23,1
40504,289,810,1.00,"Lidl Favorina Fruit Cake (TIR i Mini Gift) 2021","493",7.6.2021 00:00:00,23,1
40505,289,12,9.00,"Lidl Favorina Fruit Cake (TIR i Mini Gift) 2021","493",7.6.2021 00:00:00,23,1
40506,289,43,13.00,"Lidl Favorina Fruit Cake (TIR i Mini Gift) 2021","493",7.6.2021 00:00:00,23,1
40507,289,766,70.00,"Lidl Favorina Fruit Cake (TIR i Mini Gift) 2021","493",7.6.2021 00:00:00,23,1
40508,289,290,18.00,"Lidl Favorina Fruit Cake (TIR i Mini Gift) 2021","493",7.6.2021 00:00:00,23,1
40509,289,440,15.00,"Lidl Favorina Fruit Cake (TIR i Mini Gift) 2021","493",7.6.2021 00:00:00,23,1
40510,289,321,9.00,"Lidl Favorina Fruit Cake (TIR i Mini Gift) 2021","493",7.6.2021 00:00:00,23,1
40511,405,8,37.00,,"533",7.4.2021 00:00:00,1,1
40512,405,19,18.00,,"533",7.4.2021 00:00:00,1,1
40513,405,531,0.40,,"533",7.4.2021 00:00:00,1,1
40514,405,43,24.00,,"533",7.4.2021 00:00:00,1,1
40515,405,12,5.00,,"533",7.4.2021 00:00:00,1,1
40516,405,597,0.40,,"533",7.4.2021 00:00:00,1,1
40517,405,596,2.00,,"533",7.4.2021 00:00:00,1,1
40518,405,31,2.00,,"533",7.4.2021 00:00:00,1,1
40519,405,29,1.80,,"533",7.4.2021 00:00:00,1,1
40520,405,11,1.60,,"533",7.4.2021 00:00:00,1,1
40521,405,242,2.60,,"533",7.4.2021 00:00:00,1,1
40522,405,34,0.15,,"533",7.4.2021 00:00:00,1,1
40523,405,36,0.20,,"533",7.4.2021 00:00:00,1,1
40524,405,128,2.00,,"533",7.4.2021 00:00:00,1,1
40525,405,38,5.00,,"533",7.4.2021 00:00:00,1,1
40526,405,23,51.00,,"533",7.4.2021 00:00:00,1,1
40527,405,8,37.00,"Biszkopt Kakaowo-Słodowy","533",7.4.2021 00:00:00,2,1
40528,405,19,18.00,"Biszkopt Kakaowo-Słodowy","533",7.4.2021 00:00:00,2,1
40529,405,531,0.40,"Biszkopt Kakaowo-Słodowy","533",7.4.2021 00:00:00,2,1
40530,405,43,24.00,"Biszkopt Kakaowo-Słodowy","533",7.4.2021 00:00:00,2,1
40531,405,12,5.00,"Biszkopt Kakaowo-Słodowy","533",7.4.2021 00:00:00,2,1
40532,405,597,0.40,"Biszkopt Kakaowo-Słodowy","533",7.4.2021 00:00:00,2,1
40533,405,596,2.00,"Biszkopt Kakaowo-Słodowy","533",7.4.2021 00:00:00,2,1
40534,405,31,2.00,"Biszkopt Kakaowo-Słodowy","533",7.4.2021 00:00:00,2,1
40535,405,29,1.80,"Biszkopt Kakaowo-Słodowy","533",7.4.2021 00:00:00,2,1
40536,405,11,1.60,"Biszkopt Kakaowo-Słodowy","533",7.4.2021 00:00:00,2,1
40537,405,242,2.60,"Biszkopt Kakaowo-Słodowy","533",7.4.2021 00:00:00,2,1
40538,405,34,0.15,"Biszkopt Kakaowo-Słodowy","533",7.4.2021 00:00:00,2,1
40539,405,36,0.20,"Biszkopt Kakaowo-Słodowy","533",7.4.2021 00:00:00,2,1
40540,405,128,2.00,"Biszkopt Kakaowo-Słodowy","533",7.4.2021 00:00:00,2,1
40541,405,38,5.00,"Biszkopt Kakaowo-Słodowy","533",7.4.2021 00:00:00,2,1
40542,405,23,51.00,"Biszkopt Kakaowo-Słodowy","533",7.4.2021 00:00:00,2,1
40705,309,78,6.00,"Co-op Standard Fruit Cake 2021 tylko do Iced Bar","545",8.4.2021 00:00:00,10,1
40706,309,761,14.00,"Co-op Standard Fruit Cake 2021 tylko do Iced Bar","545",8.4.2021 00:00:00,10,1
40707,309,806,20.00,"Co-op Standard Fruit Cake 2021 tylko do Iced Bar","545",8.4.2021 00:00:00,10,1
40708,309,153,16.50,"Co-op Standard Fruit Cake 2021 tylko do Iced Bar","545",8.4.2021 00:00:00,10,1
40709,309,808,19.00,"Co-op Standard Fruit Cake 2021 tylko do Iced Bar","545",8.4.2021 00:00:00,10,1
40710,309,34,0.18,"Co-op Standard Fruit Cake 2021 tylko do Iced Bar","545",8.4.2021 00:00:00,10,1
40711,309,62,0.20,"Co-op Standard Fruit Cake 2021 tylko do Iced Bar","545",8.4.2021 00:00:00,10,1
40712,309,807,0.13,"Co-op Standard Fruit Cake 2021 tylko do Iced Bar","545",8.4.2021 00:00:00,10,1
40713,309,38,5.50,"Co-op Standard Fruit Cake 2021 tylko do Iced Bar","545",8.4.2021 00:00:00,10,1
40714,309,12,6.50,"Co-op Standard Fruit Cake 2021 tylko do Iced Bar","545",8.4.2021 00:00:00,10,1
40715,309,43,12.00,"Co-op Standard Fruit Cake 2021 tylko do Iced Bar","545",8.4.2021 00:00:00,10,1
40716,309,766,70.00,"Co-op Standard Fruit Cake 2021 tylko do Iced Bar","545",8.4.2021 00:00:00,10,1
40717,309,290,18.00,"Co-op Standard Fruit Cake 2021 tylko do Iced Bar","545",8.4.2021 00:00:00,10,1
40718,309,299,22.00,"Co-op Standard Fruit Cake 2021 tylko do Iced Bar","545",8.4.2021 00:00:00,10,1
40719,309,321,10.00,"Co-op Standard Fruit Cake 2021 tylko do Iced Bar","545",8.4.2021 00:00:00,10,1
40720,309,156,0.11,"Co-op Standard Fruit Cake 2021 tylko do Iced Bar","545",8.4.2021 00:00:00,10,1
40721,309,36,0.40,"Co-op Standard Fruit Cake 2021 tylko do Iced Bar","545",8.4.2021 00:00:00,10,1
40722,309,29,0.11,"Co-op Standard Fruit Cake 2021 tylko do Iced Bar","545",8.4.2021 00:00:00,10,1
40723,309,78,6.00,"Co-op Standard Fruit Cake 2021 tylko do Iced Bar","545",8.4.2021 00:00:00,11,1
40724,309,761,14.00,"Co-op Standard Fruit Cake 2021 tylko do Iced Bar","545",8.4.2021 00:00:00,11,1
40725,309,806,20.00,"Co-op Standard Fruit Cake 2021 tylko do Iced Bar","545",8.4.2021 00:00:00,11,1
40726,309,153,16.50,"Co-op Standard Fruit Cake 2021 tylko do Iced Bar","545",8.4.2021 00:00:00,11,1
40727,309,808,19.00,"Co-op Standard Fruit Cake 2021 tylko do Iced Bar","545",8.4.2021 00:00:00,11,1
40728,309,34,0.18,"Co-op Standard Fruit Cake 2021 tylko do Iced Bar","545",8.4.2021 00:00:00,11,1
40729,309,62,0.20,"Co-op Standard Fruit Cake 2021 tylko do Iced Bar","545",8.4.2021 00:00:00,11,1
40730,309,807,0.13,"Co-op Standard Fruit Cake 2021 tylko do Iced Bar","545",8.4.2021 00:00:00,11,1
40731,309,38,5.50,"Co-op Standard Fruit Cake 2021 tylko do Iced Bar","545",8.4.2021 00:00:00,11,1
40732,309,12,6.50,"Co-op Standard Fruit Cake 2021 tylko do Iced Bar","545",8.4.2021 00:00:00,11,1
40733,309,43,12.00,"Co-op Standard Fruit Cake 2021 tylko do Iced Bar","545",8.4.2021 00:00:00,11,1
40734,309,766,70.00,"Co-op Standard Fruit Cake 2021 tylko do Iced Bar","545",8.4.2021 00:00:00,11,1
40735,309,290,18.00,"Co-op Standard Fruit Cake 2021 tylko do Iced Bar","545",8.4.2021 00:00:00,11,1
40736,309,299,22.00,"Co-op Standard Fruit Cake 2021 tylko do Iced Bar","545",8.4.2021 00:00:00,11,1
40737,309,321,10.00,"Co-op Standard Fruit Cake 2021 tylko do Iced Bar","545",8.4.2021 00:00:00,11,1
40738,309,156,0.11,"Co-op Standard Fruit Cake 2021 tylko do Iced Bar","545",8.4.2021 00:00:00,11,1
40739,309,36,0.40,"Co-op Standard Fruit Cake 2021 tylko do Iced Bar","545",8.4.2021 00:00:00,11,1
40740,309,29,0.11,"Co-op Standard Fruit Cake 2021 tylko do Iced Bar","545",8.4.2021 00:00:00,11,1
40741,309,78,6.00,"Co-op Standard Fruit Cake 2022 tylko do Iced Bar","545",8.4.2021 00:00:00,12,1
