ID_wyrobu;Opis_wyrobu;Kod FG;Flaga;Klient;Nazwa_wyrobu;Data_wprowadzenia;Indeks CMJ;Waga jednostki netto;ID_rodzaj_wyrobu;Ilosc_w_pudle
1242;Standard Iced Bar 400g (2022)(RSPO-SG)- Co-op;FG140787;PRAWDA;CO-OP;-Standard Iced Bar 400g (2022)(RSPO-SG)- Co-op;28.06.2022;22N00007;400;9;12
1236;Luxury Iced Bar (RSPO-SG) 2022- ICELAND;FG140790;PRAWDA;ICELAND;-Luxury Iced Bar 400g 2022- ICELAND;28.06.2022;22N00002;400;9;12
1248;12 Luxury Mini Mince Pies (2022)- LIDL;FG020315;PRAWDA;LIDL;-12 Luxury Mini Mince Pies (2022)- LIDL;04.07.2022;22T60001;222;1;12
1230;Finest Mini Gift Cake (Star) (2022) 150g (RSPO-SG)- TESCO;FG140714;PRAWDA;TESCO;-Finest Mini Gift Cake 150g (RSPO-SG) 2022-TESCO;06.07.2022;22M00101;150;9;12
1241;Standard AOI (2022) 907g Co-op;FG140786;PRAWDA;CO-OP;-Standard AOI Cake (2022) 907g (RSPO-SG)- Co-op;06.07.2022;22M00133;907;9;6
1233;Core Mini Gift Cake RSPO-SG (2022) -WAITROSE;FG140806;PRAWDA;Waitrose;-Core Mini Gift Cake 150g (2022) (RSPO-SG) - WAITROSE;06.07.2022;22M70002;150;9;12
1229;Finest Iced Bar (Snowflake) (RSPO-SG) 2022- TESCO;FG140715;PRAWDA;TESCO;-Finest Iced Bar 400g (RSPO-SG) 2022- TESCO;15.07.2022;22N00001;400;9;12
1231;Finest AOI Cake (Snowflake) 907g (2022) TESCO;FG140677;PRAWDA;TESCO;-Finest AOI Cake 907g (RSPO-SG) 2022-TESCO;25.07.2022;22M00126;907;9;4
1232;Finest Rich Fruit Round Cake 800g (2022) TESCO;FG140713;PRAWDA;TESCO;-Finest Rich Fruit Round Cake 800g (2022)- TESCO;25.07.2022;22M00099;820;9;12
1235;Standard Iced Bar (2022) 400g- ICELAND;FG140788;PRAWDA;ICELAND;-Standard Iced Bar (2022) 400g - ICELAND;25.07.2022;22N00003;400;9;12
1240;Standard Rich Fruit Round Cake (2022) 800g - ICELAND;FG140807;PRAWDA;Iceland;-Standard Rich Fruit Round Cake (2022) 800g - ICELAND;26.07.2022;22M70003;800;9;8
1237;Luxury AOI Cake 2022 ICELAND;FG140791;PRAWDA;Iceland;-Luxury AOI Cake (Geo Star) 2022 ICELAND;28.07.2022;22M70004;1000;9;4
1238;Standard TIR Cake (Nordic Star) 907g (2022) ICELAND;FG140789;PRAWDA;Iceland;-Standard TIR Cake 907g (2022) ICELAND;01.08.2022;22M00095;907;9;12
1249;Favorina Iced Bar (RSPO-SG) LIDL;FG140796;PRAWDA;LIDL;-Favorina Iced Bar 400g (RSPO-SG) 2022 LIDL;01.08.2022;22N00006;400;9;12
1250;Luxury Iced Bar 400g (RSPO-SG) LIDL;FG140797;PRAWDA;LIDL;-Luxury Iced Bar (Holly Leaves) 400g (RSPO-SG) 2022 LIDL;01.08.2022;22N00004;400;9;12
1255;Favorina TIR 907g (RSPO-SG) LIDL;FG140808;PRAWDA;LIDL;-Favorina TIR 907g (RSPO-SG) 2022 LIDL;01.08.2022;22M70007;907;9;12
1239;6 Luxury Mince Pies 2022 ICELAND;FG020310;PRAWDA;ICELAND;-6 Luxury Mince Pies 2022 ICELAND;11.08.2022;22T10202;351;1;15
1251;Favorina Mini Gift 150g (RSPO-SG) LIDL;FG140814;PRAWDA;LIDL;-Favorina Mini Gift 150g (RSPO-SG) 2022 LIDL;18.08.2022;22M70006;150;9;12
1253;Luxury RFR 800g (RSPO-SG) LIDL;FG140799;PRAWDA;LIDL;-Luxury RFR 907g 2022 LIDL;19.08.2022;22M00127;907;9;8
1254;6 Luxury Mince Pies -LIDL;FG020312;PRAWDA;LIDL;-6 Luxury Mince Pies 2022 LIDL;22.08.2022;22T10148;360;1;15
1234;Standard Iced Bar (RSPO-SG) 2022-Cabico;CAB0050;PRAWDA;CABICO;-Standard Iced Bar (RSPO-SG) 2022-Cabico;29.08.2022;22N00014;400;9;12
1252;Luxury All Over Iced 1kg (RSPO-SG) LIDL;FG140811;PRAWDA;LIDL;-Luxury All Over Iced (Stencil) 1kg (RSPO-SG) 2022 LIDL;29.08.2022;22M70010;1000;9;6
1227;Standard Yule Log (RSPO-SG) 2022 TESCO;FG040235;PRAWDA;TESCO;"-Standard Yule Log (RSPO-SG;RA-MB) 2022 TESCO";01.09.2022;22C08048;260;2;12
1225;9 Finest Mini's Selection Pack (2022) RF-MB TESCO;FG120225;PRAWDA;TESCO;-9 Finest Mini's Selection Pack (RA-MB) 2022- TESCO;19.09.2022;22T10038;169.5;1;12
1260;SAINSBURY'S 5 Mini Christmas Yule Pups (2022);FG030284;PRAWDA;Sainsbury's;-5 Mini Christmas Yule Pups (RSPO-SG)2022 Sainsbury's;28.09.2022;22C08045;135;2;12
1228;5 Reindeer Mini Rolls (RSPO-SG) 2022 TESCO;FG030263;PRAWDA;TESCO;-5 Reindeer Mini Rolls (RSPO-SG, RA-MB) 2022 -TESCO;26.10.2022;22C08069;142;2;12
1258;"5 Reindeer Mini Rolls (RSPO-SG;RA-MB) -ASDA";FG030288;PRAWDA;ASDA;"-5 Reindeer Mini Rolls (RSPO-SG;RA-MB)2022 -ASDA";22.11.2022;22C08124;128;2;12
1270;Ms Molly's Chocolate Celebration Cake - TESCO;FG090605;PRAWDA;TESCO;"-Ms Molly's Chocolate Celebration Cake BREXIT (RSPO-SG;RA-MB) - TESCO";22.02.2023;22M00166;934;8;6
1266;Beverley Manor 6 Assorted Jam Tarts (RSPO-SG)-Aldi;FG120263;PRAWDA;ALDI;Beverley Manor 6 Assorted Jam Tarts (RSPO-SG)-Aldi;23.02.2023;22T00102;180;1;12
1271;Princess Tiara Cake RSPO-SG  - TESCO BREXIT;FG090521;PRAWDA;TESCO;-Princess Tiara Cake BREXIT (RSPO-SG) - TESCO;12.03.2023;22M00111;1219.5;8;2
1275;8 Chocolate Nom Noms -  Aldi;FG220101;PRAWDA;HOPPERS;8 Chocolate Nom Noms (RSPO-SG)-Aldi;29.03.2023;22C08041;135.2;2;12
